user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
6774,5,downtown,neg,expensive,neg,True,thai,284.0,0 (0),1 (1),5 (2),2 (3),4 (4)
6168,1,brunch,neg,burger,neg,True,waffle,27.0,0 (0),27 (1),1 (2),23 (3),2 (4)
6168,2,cookie,neg,market,neg,True,waffle,27.0,0 (0),27 (1),1 (2),23 (3),2 (4)
6168,3,creamy,neg,cone,neg,True,waffle,27.0,0 (0),27 (1),1 (2),23 (3),2 (4)
6168,4,plaza,pos,booth,neg,False,waffle,27.0,0 (0),27 (1),1 (2),65 (7),23 (3)
6168,5,juicy,neg,bun,neg,True,waffle,27.0,0 (0),27 (1),1 (2),65 (7),23 (3)
1102,1,vietnamese,neg,pork,neg,True,tea,131.0,32 (0),20 (1),693 (2),80 (3),318 (4)
1102,2,bubble,pos,fruit,neg,False,tea,131.0,693 (2),32 (0),80 (3),20 (1),3 (5)
1102,3,bubble tea,pos,milk tea,pos,True,tea,131.0,20 (1),693 (2),131 (35),32 (0),260 (19)
1102,4,matcha,neg,milk,pos,False,tea,131.0,20 (1),693 (2),131 (35),32 (0),260 (19)
1102,5,milk,pos,chocolate,pos,True,tea,131.0,20 (1),693 (2),131 (35),32 (0),387 (13)
374,1,chicken,pos,friendly,neg,False,curry,210.0,100 (0),27 (1),117 (2),23 (3),109 (4)
374,2,casual,pos,solid,pos,True,curry,210.0,117 (2),100 (0),27 (1),267 (34),216 (9)
374,3,yummy,neg,chair,neg,True,curry,210.0,117 (2),100 (0),27 (1),267 (34),216 (9)
374,4,reasonable,neg,patty,neg,True,curry,210.0,117 (2),100 (0),27 (1),267 (34),216 (9)
374,5,downtown,neg,expensive,neg,True,curry,210.0,117 (2),100 (0),27 (1),216 (9),267 (34)
57,1,steamed,neg,chinese,neg,True,pork,3.0,130 (0),294 (1),142 (2),151 (3),468 (4)
57,2,noodle,pos,pork,pos,True,pork,3.0,130 (0),294 (1),142 (2),151 (3),468 (4)
57,3,sausage,neg,bacon,neg,True,fry,3.0,64 (50),945 (14),338 (21),536 (17),25 (15)
57,4,burger,neg,coffee,neg,True,fry,3.0,64 (50),945 (14),338 (21),536 (17),25 (15)
57,5,mayo,pos,plaza,pos,True,fry,3.0,64 (50),945 (14),338 (21),536 (17),25 (15)
5003,1,quick,neg,curry,neg,True,thai,144.0,0 (0),1 (1),3 (2),2 (3),4 (4)
5003,2,yummy,neg,chair,neg,True,thai,144.0,0 (0),3 (2),1 (1),2 (3),4 (4)
5003,3,downtown,pos,expensive,neg,False,thai,144.0,0 (0),3 (2),1 (1),2 (3),4 (4)
5003,4,busy,neg,fry,pos,False,thai,144.0,0 (0),1 (1),3 (2),4 (4),2 (3)
5003,5,reasonable,neg,patty,neg,True,thai,144.0,0 (0),1 (1),3 (2),4 (4),2 (3)
1043,1,brunch,pos,burger,pos,True,waffle,42.0,1103 (0),1415 (1),192 (2),171 (3),0 (4)
1043,2,cookie,neg,market,pos,False,waffle,42.0,1415 (1),1103 (0),192 (2),171 (3),717 (9)
1043,3,crispy,neg,fast,neg,True,waffle,42.0,1415 (1),1103 (0),192 (2),171 (3),717 (9)
1043,4,creamy,neg,cone,pos,False,waffle,42.0,1415 (1),1103 (0),192 (2),171 (3),717 (9)
1043,5,ice cream,neg,cake,neg,True,waffle,42.0,1415 (1),1103 (0),192 (2),171 (3),717 (9)
5756,1,soup,pos,fried,pos,True,lobster,19.0,4 (0),0 (1),1 (2),196 (3),6 (4)
5756,2,steamed,pos,chinese,pos,True,lobster,19.0,196 (3),150 (21),4 (0),5 (9),0 (1)
5756,3,fish,pos,egg,neg,False,lobster,19.0,196 (3),150 (21),4 (0),5 (9),79 (23)
5756,4,dinner,pos,fresh,pos,True,lobster,19.0,79 (23),19 (20),196 (3),113 (97),4 (0)
5756,5,steamed,pos,steamed,pos,True,lobster,19.0,79 (23),19 (20),16 (31),305 (72),196 (3)
1267,1,meat,neg,lunch,neg,True,burger,190.0,90 (0),295 (1),65 (2),322 (3),74 (4)
1267,2,bun,pos,brunch,neg,False,burger,190.0,90 (0),295 (1),65 (2),445 (6),322 (3)
1267,3,dark,pos,music,neg,False,burger,190.0,1155 (5),295 (1),49 (16),90 (0),445 (6)
1267,4,cheese,neg,beef,neg,True,burger,190.0,49 (16),1155 (5),295 (1),90 (0),215 (17)
1267,5,juicy,pos,juicy,pos,True,burger,190.0,49 (16),1155 (5),295 (1),90 (0),445 (6)
5310,1,quick,neg,curry,neg,True,thai,155.0,0 (0),1 (1),14 (2),2 (3),3 (4)
5310,2,yummy,neg,chair,neg,True,thai,155.0,0 (0),1 (1),14 (2),2 (3),3 (4)
5310,3,downtown,neg,expensive,pos,False,thai,155.0,0 (0),1 (1),14 (2),2 (3),3 (4)
5310,4,busy,pos,fry,pos,True,thai,155.0,0 (0),1 (1),14 (2),2 (3),3 (4)
5310,5,reasonable,neg,patty,neg,True,thai,155.0,0 (0),14 (2),1 (1),2 (3),13 (15)
1133,1,beef,pos,salad,neg,False,corn,311.0,161 (0),346 (1),285 (2),117 (3),4 (4)
1133,2,lettuce,neg,tax,pos,False,corn,311.0,161 (0),285 (2),100 (5),346 (1),424 (7)
1133,3,creamy,neg,cone,neg,True,corn,311.0,161 (0),285 (2),100 (5),424 (7),346 (1)
1133,4,mexican,neg,taco,neg,True,corn,311.0,161 (0),285 (2),100 (5),424 (7),346 (1)
1133,5,baked,pos,steak,neg,False,corn,311.0,161 (0),285 (2),100 (5),424 (7),346 (1)
488,1,salmon,neg,sushi,neg,True,fish,55.0,59 (0),73 (1),101 (2),86 (3),24 (4)
488,2,chip,neg,taco,pos,False,fish,55.0,59 (0),73 (1),101 (2),86 (3),24 (4)
488,3,sour,neg,gravy,neg,True,fish,55.0,59 (0),73 (1),101 (2),86 (3),24 (4)
488,4,mexican,neg,taco,neg,True,fish,55.0,59 (0),73 (1),101 (2),86 (3),24 (4)
488,5,salmon,neg,sashimi,neg,True,fish,55.0,59 (0),86 (3),101 (2),73 (1),24 (4)
1148,1,matcha,pos,milk,neg,False,croissant,77.0,180 (0),125 (1),15 (2),0 (3),1264 (4)
1148,2,chocolate,pos,tea,neg,False,croissant,77.0,180 (0),125 (1),96 (5),15 (2),1109 (8)
1148,3,brunch,neg,burger,neg,True,croissant,77.0,180 (0),27 (25),952 (39),11 (14),15 (2)
1148,4,cake,pos,smooth,neg,False,croissant,77.0,180 (0),27 (25),952 (39),11 (14),34 (9)
1148,5,pancake,neg,pancake,neg,True,croissant,77.0,64 (32),180 (0),27 (25),252 (37),221 (41)
3115,1,cheese,neg,beef,neg,True,lamb,21.0,0 (0),4 (1),37 (2),13 (3),26 (4)
3115,2,crispy,neg,fast,pos,False,lamb,21.0,0 (0),4 (1),13 (3),37 (2),26 (4)
3115,3,cocktail,pos,beer,neg,False,lamb,21.0,0 (0),4 (1),13 (3),37 (2),26 (4)
3115,4,rib,pos,dessert,pos,True,lamb,21.0,7 (5),0 (0),26 (4),13 (3),4 (1)
3115,5,wrap,pos,fried rice,neg,False,lamb,21.0,7 (5),58 (29),68 (23),45 (45),26 (4)
3427,1,quick,pos,curry,pos,True,thai,1.0,0 (0),5 (1),1 (2),4 (3),118 (4)
3427,2,yummy,neg,chair,neg,True,thai,1.0,44 (30),1 (2),5 (1),0 (0),41 (5)
3427,3,downtown,neg,expensive,neg,True,thai,1.0,44 (30),1 (2),5 (1),0 (0),41 (5)
3427,4,busy,pos,fry,neg,False,thai,1.0,1 (2),44 (30),0 (0),5 (1),41 (5)
3427,5,reasonable,neg,patty,neg,True,thai,1.0,143 (38),122 (24),5 (1),4 (3),0 (0)
3404,1,clean,pos,shrimp,pos,True,matcha,23.0,0 (0),1 (1),7 (2),9 (3),5 (4)
3404,2,ice cream,pos,cake,pos,True,matcha,23.0,0 (0),41 (10),1 (1),5 (4),2 (5)
3404,3,store,neg,ice cream,pos,False,matcha,23.0,0 (0),5 (4),6 (6),41 (10),97 (8)
3404,4,dessert,pos,noodle,neg,False,matcha,23.0,0 (0),5 (4),41 (10),97 (8),1 (1)
3404,5,green tea,pos,sesame,neg,False,matcha,23.0,97 (8),0 (0),41 (10),5 (4),45 (19)
5272,1,quick,neg,curry,neg,True,thai,91.0,1 (0),0 (1),9 (2),41 (3),2 (4)
5272,2,yummy,neg,chair,neg,True,thai,91.0,1 (0),0 (1),9 (2),41 (3),2 (4)
5272,3,downtown,neg,expensive,neg,True,thai,91.0,1 (0),0 (1),9 (2),41 (3),2 (4)
5272,4,busy,neg,fry,neg,True,thai,91.0,1 (0),0 (1),9 (2),41 (3),2 (4)
5272,5,reasonable,neg,patty,neg,True,thai,91.0,1 (0),0 (1),9 (2),41 (3),2 (4)
6510,1,quick,neg,curry,pos,False,thai,179.0,0 (0),1 (1),12 (2),10 (3),13 (4)
6510,2,casual,pos,solid,pos,True,thai,179.0,0 (0),1 (1),12 (2),10 (3),13 (4)
6510,3,yummy,neg,chair,neg,True,thai,179.0,0 (0),1 (1),12 (2),10 (3),13 (4)
6510,4,reasonable,neg,patty,neg,True,thai,179.0,0 (0),1 (1),12 (2),10 (3),13 (4)
6510,5,downtown,neg,expensive,neg,True,thai,179.0,0 (0),1 (1),12 (2),10 (3),4 (5)
195,1,vegan,neg,bakery,neg,True,crepe,64.0,232 (0),73 (1),505 (2),213 (3),101 (4)
195,2,banana,neg,strawberry,pos,False,crepe,64.0,232 (0),73 (1),213 (3),505 (2),101 (4)
195,3,japanese,pos,sashimi,neg,False,crepe,64.0,232 (0),73 (1),101 (4),170 (5),213 (3)
195,4,cake,neg,chocolate,pos,False,crepe,64.0,232 (0),505 (2),170 (5),73 (1),101 (4)
195,5,juice,neg,juice,neg,True,crepe,64.0,232 (0),505 (2),170 (5),612 (7),73 (1)
134,1,brunch,pos,burger,neg,False,waffle,42.0,82 (0),351 (1),198 (2),567 (3),191 (4)
134,2,cookie,neg,market,neg,True,waffle,42.0,82 (0),116 (6),141 (10),310 (203),36 (155)
134,3,creamy,neg,cone,neg,True,waffle,42.0,82 (0),116 (6),310 (203),141 (10),42 (34)
134,4,plaza,neg,booth,neg,True,waffle,42.0,82 (0),116 (6),310 (203),141 (10),42 (34)
134,5,juicy,pos,bun,neg,False,waffle,42.0,82 (0),116 (6),310 (203),141 (10),42 (34)
1726,1,mall,neg,sour,neg,True,pasta,7.0,0 (0),7 (1),155 (2),58 (3),78 (4)
1726,2,tomato,pos,italian,neg,False,pasta,7.0,0 (0),7 (1),155 (2),58 (3),41 (5)
1726,3,bread,pos,busy,pos,True,pasta,7.0,7 (1),155 (2),0 (0),41 (5),78 (4)
1726,4,olive,neg,italian,pos,False,pasta,7.0,7 (1),0 (0),78 (4),41 (5),5 (6)
1726,5,wine,pos,wine,pos,True,pasta,7.0,7 (1),0 (0),78 (4),5 (6),58 (3)
6498,1,coffee,pos,sandwich,neg,False,brunch,61.0,0 (0),1 (1),5 (2),9 (3),16 (4)
6498,2,quick,neg,curry,neg,True,thai,61.0,0 (0),1 (1),5 (2),3 (6),9 (3)
6498,3,busy,neg,fry,neg,True,thai,61.0,0 (0),1 (1),5 (2),3 (6),9 (3)
6498,4,casual,neg,solid,neg,True,thai,61.0,0 (0),1 (1),5 (2),3 (6),9 (3)
6498,5,coconut,neg,vegan,neg,True,thai,61.0,0 (0),1 (1),5 (2),3 (6),9 (3)
2756,1,pasta,pos,pizza,neg,False,cheesecake,38.0,216 (0),226 (1),215 (2),15 (3),2029 (4)
2756,2,cheese,pos,beef,neg,False,cheesecake,38.0,380 (106),15 (3),378 (5),82 (44),116 (19)
2756,3,japanese,neg,sashimi,neg,True,cheesecake,38.0,380 (106),15 (3),378 (5),2029 (4),82 (44)
2756,4,wait,pos,dinner,neg,False,cheesecake,38.0,380 (106),15 (3),378 (5),2029 (4),82 (44)
2756,5,fluffy,neg,fluffy,neg,True,cheesecake,38.0,380 (106),15 (3),61 (382),378 (5),311 (7)
903,1,matcha,neg,milk,neg,True,croissant,47.0,845 (0),315 (1),233 (2),246 (3),322 (4)
903,2,chocolate,pos,tea,pos,True,croissant,47.0,845 (0),233 (2),315 (1),246 (3),322 (4)
903,3,tart,neg,milk tea,neg,True,croissant,47.0,845 (0),233 (2),315 (1),246 (3),322 (4)
903,4,pancake,neg,egg,neg,True,croissant,47.0,845 (0),246 (3),233 (2),322 (4),315 (1)
903,5,brunch,neg,burger,neg,True,croissant,47.0,845 (0),246 (3),322 (4),233 (2),315 (1)
2124,1,mall,neg,sour,neg,True,pasta,7.0,0 (0),4 (1),941 (2),411 (3),2 (4)
2124,2,tomato,pos,italian,pos,True,pasta,7.0,0 (0),4 (1),941 (2),411 (3),2 (4)
2124,3,bread,pos,busy,pos,True,pasta,7.0,207 (43),0 (0),25 (7),4 (1),103 (6)
2124,4,olive,pos,olive,pos,True,pasta,7.0,25 (7),4 (1),0 (0),26 (25),5 (9)
2124,5,wine,pos,tomato,pos,True,pasta,7.0,4 (1),0 (0),25 (7),5 (9),26 (25)
13,1,mall,neg,sour,neg,True,pasta,7.0,420 (0),118 (1),182 (2),349 (3),143 (4)
13,2,tomato,pos,italian,pos,True,pasta,7.0,420 (0),118 (1),182 (2),143 (4),349 (3)
13,3,bread,pos,busy,pos,True,pasta,7.0,209 (37),420 (0),349 (3),129 (67),118 (1)
13,4,olive,neg,olive,neg,True,pasta,7.0,349 (3),118 (1),143 (4),129 (67),801 (11)
13,5,wine,pos,tomato,pos,True,pasta,7.0,349 (3),118 (1),143 (4),129 (67),420 (0)
394,1,mall,neg,sour,neg,True,pasta,119.0,504 (0),315 (1),125 (2),46 (3),15 (4)
394,2,tomato,pos,italian,neg,False,pasta,119.0,504 (0),315 (1),125 (2),46 (3),15 (4)
394,3,bread,neg,busy,pos,False,pasta,119.0,15 (4),298 (6),504 (0),46 (3),125 (2)
394,4,olive,pos,italian,pos,True,pasta,119.0,15 (4),504 (0),298 (6),46 (3),125 (2)
394,5,pizza,pos,pasta,pos,True,pasta,119.0,15 (4),82 (22),7 (37),281 (29),504 (0)
996,1,quick,neg,curry,neg,True,thai,319.0,1936 (0),1852 (1),827 (2),296 (3),149 (4)
996,2,pork,pos,spicy,neg,False,wing,319.0,1936 (0),1852 (1),296 (3),827 (2),149 (4)
996,3,bean,pos,quick,neg,False,wing,319.0,49 (13),107 (6),32 (140),329 (192),201 (72)
996,4,greasy,pos,mall,pos,True,rib,319.0,49 (13),107 (6),329 (192),201 (72),27 (166)
996,5,lamb,neg,sandwich,neg,True,rib,319.0,49 (13),107 (6),329 (192),210 (43),201 (72)
1877,1,tempura,neg,japanese,pos,False,sushi,191.0,102 (0),251 (1),22 (2),191 (3),9 (4)
1877,2,pricey,neg,vegan,pos,False,sushi,191.0,102 (0),251 (1),9 (4),22 (2),191 (3)
1877,3,expensive,neg,parking,neg,True,sushi,191.0,102 (0),251 (1),9 (4),22 (2),191 (3)
1877,4,scallop,neg,lobster,neg,True,sushi,191.0,102 (0),9 (4),251 (1),22 (2),0 (7)
1877,5,reasonable,neg,patty,neg,True,thai,191.0,102 (0),9 (4),251 (1),0 (7),43 (6)
943,1,wait,pos,dinner,neg,False,soup,143.0,149 (0),46 (1),474 (2),40 (3),15 (4)
943,2,spicy,pos,soup,pos,True,soup,143.0,474 (2),117 (9),46 (1),378 (5),40 (3)
943,3,chicken,neg,friendly,neg,True,pork,143.0,117 (9),474 (2),100 (20),70 (15),378 (5)
943,4,noodle,pos,pork,pos,True,pork,143.0,117 (9),474 (2),70 (15),100 (20),378 (5)
943,5,traditional,neg,mayo,neg,True,pork bone soup,143.0,117 (9),474 (2),100 (20),70 (15),378 (5)
337,1,dessert,neg,noodle,neg,True,bread,172.0,697 (0),137 (1),290 (2),305 (3),172 (4)
337,2,octopus,neg,pizza,neg,True,bread,172.0,697 (0),137 (1),290 (2),305 (3),172 (4)
337,3,bakery,pos,store,neg,False,bread,172.0,697 (0),137 (1),290 (2),305 (3),172 (4)
337,4,wine,neg,tomato,neg,True,bread,172.0,172 (4),697 (0),137 (1),235 (7),218 (55)
337,5,italian,neg,pasta,neg,True,bread,172.0,172 (4),697 (0),137 (1),235 (7),218 (55)
4920,1,coffee,neg,sandwich,neg,True,brunch,83.0,20 (0),0 (1),39 (2),74 (3),125 (4)
4920,2,breakfast,neg,beer,neg,True,brunch,83.0,20 (0),0 (1),39 (2),74 (3),125 (4)
4920,3,wait,neg,dinner,pos,False,brunch,83.0,20 (0),0 (1),39 (2),74 (3),125 (4)
4920,4,pancake,pos,egg,neg,False,brunch,83.0,20 (0),0 (1),39 (2),74 (3),125 (4)
4920,5,egg,neg,dessert,neg,True,brunch,83.0,20 (0),39 (2),74 (3),79 (6),125 (4)
391,1,quick,neg,curry,neg,True,ramen,9.0,375 (0),111 (1),122 (2),218 (3),4 (4)
391,2,salt,neg,tax,neg,True,ramen,9.0,375 (0),111 (1),218 (3),122 (2),4 (4)
391,3,egg,pos,dessert,pos,True,ramen,9.0,375 (0),111 (1),218 (3),122 (2),4 (4)
391,4,pork,pos,spicy,pos,True,ramen,9.0,16 (19),112 (66),126 (42),172 (43),20 (23)
391,5,belly,pos,fried,pos,True,ramen,9.0,350 (324),20 (23),100 (266),32 (56),16 (19)
1509,1,quick,neg,curry,neg,True,thai,306.0,136 (0),276 (1),184 (2),0 (3),25 (4)
1509,2,yummy,neg,chair,neg,True,thai,306.0,136 (0),276 (1),184 (2),0 (3),3 (6)
1509,3,downtown,neg,expensive,neg,True,thai,306.0,136 (0),276 (1),184 (2),0 (3),3 (6)
1509,4,busy,neg,fry,neg,True,thai,306.0,136 (0),276 (1),184 (2),0 (3),3 (6)
1509,5,reasonable,neg,patty,neg,True,thai,306.0,136 (0),276 (1),184 (2),0 (3),3 (6)
6743,1,quick,neg,curry,pos,False,thai,60.0,0 (0),1 (1),3 (2),2 (3),5 (4)
6743,2,casual,neg,solid,neg,True,thai,60.0,0 (0),1 (1),3 (2),2 (3),5 (4)
6743,3,yummy,neg,chair,neg,True,thai,60.0,0 (0),1 (1),3 (2),2 (3),5 (4)
6743,4,reasonable,neg,patty,neg,True,thai,60.0,0 (0),1 (1),3 (2),2 (3),5 (4)
6743,5,downtown,pos,expensive,neg,False,thai,60.0,0 (0),1 (1),3 (2),2 (3),5 (4)
1334,1,quick,pos,curry,neg,False,ramen,11.0,215 (0),74 (1),70 (2),117 (3),42 (4)
1334,2,salt,neg,tax,neg,True,ramen,11.0,153 (51),71 (91),215 (0),8 (48),159 (25)
1334,3,egg,pos,dessert,neg,False,ramen,11.0,153 (51),71 (91),215 (0),8 (48),159 (25)
1334,4,pork,pos,spicy,pos,True,ramen,11.0,159 (25),146 (12),301 (100),71 (91),8 (48)
1334,5,miso,pos,sashimi,neg,False,ramen,11.0,159 (25),146 (12),301 (100),311 (112),226 (6)
6049,1,mayo,pos,plaza,neg,False,fry,3.0,0 (0),1 (1),4 (2),2 (3),5 (4)
6049,2,pork belly,neg,fried,pos,False,fry,3.0,0 (0),1 (1),2 (3),3 (6),4 (2)
6049,3,belly,pos,fried,pos,True,fry,3.0,0 (0),1 (1),2 (3),3 (6),4 (2)
6049,4,bun,pos,brunch,neg,False,fry,3.0,0 (0),2 (3),1 (1),5 (4),3 (6)
6049,5,burger,pos,burger,neg,False,fry,3.0,2 (3),0 (0),3 (6),5 (4),1 (1)
763,1,meat,pos,lunch,pos,True,burger,49.0,315 (0),98 (1),397 (2),20 (3),504 (4)
763,2,bun,pos,brunch,neg,False,burger,49.0,315 (0),46 (5),20 (3),970 (7),96 (15)
763,3,dark,pos,music,neg,False,burger,49.0,89 (8),315 (0),970 (7),20 (3),96 (15)
763,4,cheese,neg,beef,neg,True,burger,49.0,49 (52),89 (8),315 (0),970 (7),96 (15)
763,5,juicy,neg,juicy,neg,True,burger,49.0,49 (52),315 (0),89 (8),970 (7),530 (43)
3531,1,quick,neg,curry,neg,True,ramen,30.0,32 (0),191 (1),20 (2),2450 (3),288 (4)
3531,2,salt,neg,tax,neg,True,ramen,30.0,32 (0),191 (1),2450 (3),20 (2),0 (5)
3531,3,egg,pos,dessert,pos,True,ramen,30.0,32 (0),191 (1),2450 (3),20 (2),0 (5)
3531,4,pork,pos,spicy,neg,False,ramen,30.0,378 (18),134 (16),90 (29),117 (35),301 (6)
3531,5,belly,pos,fried,neg,False,ramen,30.0,378 (18),301 (6),117 (35),134 (16),90 (29)
2552,1,beef,neg,salad,neg,True,wait,83.0,19 (0),117 (1),38 (2),15 (3),0 (4)
2552,2,breakfast,neg,beer,neg,True,brunch,83.0,19 (0),117 (1),38 (2),613 (5),15 (3)
2552,3,wait,neg,dinner,pos,False,brunch,83.0,19 (0),117 (1),38 (2),613 (5),15 (3)
2552,4,pancake,pos,egg,neg,False,brunch,83.0,19 (0),117 (1),38 (2),613 (5),39 (6)
2552,5,potato,neg,brunch,pos,False,brunch,83.0,117 (1),83 (19),40 (15),39 (6),19 (0)
3948,1,salmon,pos,sushi,pos,True,buffet,84.0,726 (0),0 (1),827 (2),767 (3),1 (4)
3948,2,fresh,pos,chicken,pos,True,buffet,84.0,726 (0),264 (7),752 (9),267 (39),702 (5)
3948,3,sashimi,pos,salmon,pos,True,buffet,84.0,726 (0),633 (94),264 (7),515 (18),267 (39)
3948,4,dinner,pos,fresh,pos,True,buffet,84.0,726 (0),46 (35),267 (39),295 (87),515 (18)
3948,5,indian,pos,lamb,neg,False,buffet,84.0,46 (35),726 (0),267 (39),49 (79),38 (12)
2297,1,quick,neg,curry,neg,True,thai,284.0,771 (0),149 (1),0 (2),296 (3),3213 (4)
2297,2,yummy,neg,chair,pos,False,thai,284.0,771 (0),149 (1),296 (3),0 (2),3213 (4)
2297,3,wait,neg,dinner,neg,True,thai,284.0,771 (0),149 (1),296 (3),0 (2),3213 (4)
2297,4,downtown,neg,expensive,neg,True,thai,284.0,771 (0),296 (3),149 (1),3213 (4),0 (2)
2297,5,busy,neg,fry,neg,True,thai,284.0,771 (0),296 (3),149 (1),3213 (4),0 (2)
1368,1,quick,neg,curry,neg,True,thai,111.0,234 (0),561 (1),254 (2),61 (3),0 (4)
1368,2,yummy,neg,chair,neg,True,thai,111.0,234 (0),561 (1),254 (2),61 (3),313 (5)
1368,3,downtown,neg,expensive,neg,True,thai,111.0,234 (0),561 (1),254 (2),61 (3),313 (5)
1368,4,busy,neg,fry,neg,True,thai,111.0,234 (0),561 (1),254 (2),61 (3),313 (5)
1368,5,reasonable,neg,patty,neg,True,thai,111.0,234 (0),561 (1),61 (3),164 (7),254 (2)
306,1,croissant,neg,cookie,neg,True,cake,103.0,524 (0),194 (1),66 (2),325 (3),69 (4)
306,2,matcha,neg,milk,neg,True,cake,103.0,524 (0),194 (1),66 (2),325 (3),69 (4)
306,3,fluffy,pos,bakery,neg,False,cake,103.0,194 (1),524 (0),66 (2),325 (3),69 (4)
306,4,green tea,neg,sesame,neg,True,cake,103.0,132 (5),524 (0),213 (6),69 (4),325 (3)
306,5,cheesecake,neg,milk tea,neg,True,cake,103.0,132 (5),524 (0),213 (6),69 (4),325 (3)
3698,1,coffee,neg,sandwich,neg,True,brunch,15.0,226 (0),125 (1),40 (2),15 (3),42 (4)
3698,2,breakfast,neg,beer,pos,False,brunch,15.0,226 (0),125 (1),40 (2),15 (3),42 (4)
3698,3,bacon,neg,sausage,neg,True,brunch,15.0,226 (0),125 (1),15 (3),117 (5),40 (2)
3698,4,wait,pos,dinner,pos,True,brunch,15.0,226 (0),125 (1),40 (2),15 (3),117 (5)
3698,5,egg,pos,dessert,pos,True,brunch,15.0,42 (4),117 (5),90 (13),15 (3),46 (14)
6249,1,fast,pos,quick,pos,True,salad,4.0,0 (0),1 (1),3 (2),4 (3),2 (4)
6249,2,dinner,pos,fresh,neg,False,salad,4.0,1 (1),3 (2),4 (3),0 (0),2 (4)
6249,3,yummy,neg,chair,neg,True,thai,4.0,3 (2),1 (1),2 (4),4 (3),8 (9)
6249,4,reasonable,neg,patty,pos,False,thai,4.0,3 (2),1 (1),2 (4),4 (3),8 (9)
6249,5,curry,neg,fish,neg,True,thai,4.0,3 (2),1 (1),2 (4),8 (9),41 (24)
662,1,mayo,pos,plaza,neg,False,fry,3.0,92 (0),164 (1),11 (2),8 (3),9 (4)
662,2,pork belly,pos,fried,pos,True,fry,3.0,164 (1),102 (66),9 (4),3 (14),37 (5)
662,3,sausage,neg,bacon,neg,True,fry,3.0,102 (66),92 (0),169 (57),101 (11),50 (24)
662,4,burger,pos,coffee,pos,True,fry,3.0,102 (66),92 (0),169 (57),101 (11),50 (24)
662,5,duck,neg,fish,neg,True,fry,3.0,269 (52),62 (6),101 (11),50 (24),102 (66)
223,1,vietnamese,pos,pork,neg,False,tea,98.0,567 (0),196 (1),210 (2),268 (3),306 (4)
223,2,bubble,neg,fruit,pos,False,tea,98.0,567 (0),268 (3),196 (1),306 (4),210 (2)
223,3,asian,neg,sesame,neg,True,tea,98.0,567 (0),196 (1),268 (3),306 (4),210 (2)
223,4,bubble tea,pos,milk tea,neg,False,tea,98.0,567 (0),268 (3),196 (1),306 (4),210 (2)
223,5,gelato,neg,gelato,neg,True,tea,98.0,567 (0),268 (3),196 (1),306 (4),685 (8)
4926,1,quick,neg,curry,neg,True,thai,58.0,0 (0),39 (1),20 (2),40 (3),5 (4)
4926,2,yummy,neg,chair,neg,True,thai,58.0,0 (0),39 (1),20 (2),40 (3),5 (4)
4926,3,downtown,neg,expensive,neg,True,thai,58.0,0 (0),39 (1),20 (2),40 (3),5 (4)
4926,4,busy,neg,fry,pos,False,thai,58.0,0 (0),39 (1),20 (2),40 (3),1 (5)
4926,5,reasonable,neg,patty,neg,True,thai,58.0,0 (0),39 (1),1 (5),20 (2),5 (4)
486,1,quick,neg,curry,pos,False,thai,107.0,27 (0),23 (1),77 (2),205 (3),42 (4)
486,2,casual,neg,solid,neg,True,thai,107.0,27 (0),23 (1),77 (2),205 (3),42 (4)
486,3,yummy,neg,chair,neg,True,thai,107.0,27 (0),23 (1),77 (2),205 (3),42 (4)
486,4,reasonable,neg,patty,neg,True,thai,107.0,27 (0),23 (1),77 (2),205 (3),42 (4)
486,5,downtown,neg,expensive,neg,True,thai,107.0,27 (0),23 (1),77 (2),205 (3),42 (4)
4937,1,quick,pos,curry,pos,True,ramen,34.0,0 (0),196 (1),2 (2),69 (3),1 (4)
4937,2,salt,neg,tax,neg,True,ramen,34.0,196 (1),0 (0),2 (2),1 (4),67 (8)
4937,3,egg,pos,dessert,neg,False,ramen,34.0,196 (1),0 (0),2 (2),1 (4),67 (8)
4937,4,pork,pos,spicy,pos,True,ramen,34.0,196 (1),0 (0),2 (2),37 (14),5 (6)
4937,5,noodle,pos,pork,pos,True,ramen,34.0,196 (1),0 (0),31 (10),2 (2),37 (14)
356,1,tempura,neg,japanese,pos,False,sushi,45.0,1472 (0),455 (1),2314 (2),231 (3),1 (4)
356,2,pricey,pos,vegan,neg,False,sushi,45.0,1472 (0),455 (1),2314 (2),231 (3),136 (5)
356,3,expensive,pos,parking,pos,True,sushi,45.0,1472 (0),455 (1),231 (3),2314 (2),1 (4)
356,4,scallop,neg,lobster,neg,True,sushi,45.0,455 (1),39 (146),1472 (0),202 (178),0 (9)
356,5,fresh,neg,chicken,pos,False,sushi,45.0,455 (1),1472 (0),39 (146),2314 (2),0 (9)
4230,1,kimchi,neg,noodle,neg,True,fried chicken,13.0,0 (0),1 (1),4 (2),13 (3),52 (4)
4230,2,juicy,neg,bun,neg,True,fried chicken,13.0,0 (0),1 (1),4 (2),13 (3),52 (4)
4230,3,crispy,pos,fast,neg,False,fried chicken,13.0,0 (0),1 (1),4 (2),52 (4),13 (3)
